日付, 日225,米30, 米S500, 米NQ100, 金スポット, 白金スポット, 原油, コーン,^DJI, ^GSPC, ^IXIC,国債10,国債５,USD_E,EURJ,JPY,AUD,米30
2015/7/22,20625,17784,2107.6,4615.3,1093.9,977.8,49.12,413.4,17851.04,2114.15,5171.77,2.32,1.67,1.0919,135.402,124.012,91.461,17784
2015/7/23,20566,17689,2097.8,4612.1,1089.4,975.5,48.68,414,17731.95,2102.15,5146.41,2.28,1.64,1.0992,136.116,123.829,91.079,17689
2015/7/24,20367,17517,2077,4560.5,1098,986.2,48.16,402.1,17568.53,2079.65,5088.63,2.27,1.62,1.098,135.917,123.789,90.203,17517
2015/7/27,20156,17383,2063,4518.8,1093.8,984.2,47.04,383.8,17440.59,2067.64,5039.78,2.23,1.57,1.109,136.731,123.291,89.693,17383
2015/7/28,20355,17547,2087.3,4557.1,1095.5,984.4,47.71,385.3,17630.27,2093.25,5089.21,2.25,1.59,1.1058,136.64,123.57,90.504,17547
2015/7/29,20473,17672,2099.9,4560.1,1096.4,984.8,48.86,378,17751.39,2108.57,5111.73,2.28,1.61,1.0981,136.105,123.95,90.414,17672
2015/7/30,20546,17674,2102.3,4591.3,1088.6,987.9,48.45,383.6,17745.98,2108.63,5128.79,2.27,1.62,1.0932,135.722,124.153,90.515,17674
2015/7/31,20566,17631,2099.3,4584.1,1095.4,982.8,46.88,380.9,17690.46,2103.92,5128.28,2.21,1.55,1.0982,136.092,123.928,90.554,17631
2015/8/3,20508,17505,2090.5,4572.5,1086.3,962.3,45.34,376.7,17598.2,2098.04,5115.38,2.15,1.51,1.0952,135.801,124,90.244,17505
2015/8/4,20532,17472,2085.5,4559.4,1088.8,954.5,45.82,378.8,17550.69,2093.32,5105.55,2.21,1.59,1.0894,135.377,124.274,91.762,17472
2015/8/5,20747,17480,2094.2,4595.8,1084.4,949.7,45.15,383.3,17540.47,2099.84,5139.94,2.27,1.64,1.0902,136.146,124.88,91.845,17480
2015/8/6,20640,17365,2078.2,4520.3,1089.1,950.6,44.7,380.3,17419.75,2083.56,5056.44,2.23,1.61,1.0928,136.304,124.728,91.623,17365
2015/8/7,20647,17315,2073,4518.3,1092.5,960.7,43.83,383.8,17373.38,2077.57,5043.54,2.17,1.58,1.0958,136.128,124.22,92.063,17315
2015/8/10,20898,17552,2099.7,4567.4,1103.7,984.5,44.8,401.6,17615.17,2104.18,5101.8,2.24,1.62,1.1017,137.237,124.57,92.296,17552
2015/8/11,20632,17360,2081,4513.6,1108.8,985.9,43.33,387.5,17402.84,2084.07,5036.79,2.14,1.53,1.1044,138.166,125.111,91.346,17360
2015/8/12,20366,17364,2083.7,4531.6,1123.8,999.8,43.31,368.6,17402.51,2086.05,5044.39,2.13,1.5,1.1171,138.705,124.163,91.676,17364
2015/8/13,20584,17370,2080.3,4516.1,1115.4,990.8,42.22,374.6,17408.25,2083.39,5033.56,2.19,1.57,1.1152,138.729,124.4,91.639,17370
2015/8/14,20580,17430,2088,4530.2,1114.9,992,42.1,375.3,17477.4,2091.54,5048.24,2.2,1.6,1.1112,138.104,124.287,91.721,17430
2015/8/17,20662,17508,2099.8,4566.4,1117.8,997.9,41.86,374.5,17545.18,2102.44,5091.7,2.15,1.55,1.1078,137.831,124.423,91.753,17508
2015/8/18,20466,17483,2093.7,4542.7,1117.6,994,42.9,376.6,17511.34,2096.92,5059.35,2.2,1.58,1.1032,137.213,124.375,91.335,17483
2015/8/19,20097,17279,2071.7,4500.4,1134,1014.8,40.87,378.3,17348.73,2079.61,5019.05,2.13,1.5,1.1129,137.762,123.78,91.065,17279
2015/8/20,19608,16942,2028.7,4370.5,1152.4,1031.1,40.81,382.1,16990.69,2035.73,4877.49,2.08,1.49,1.1231,138.597,123.403,90.612,16942
2015/8/21,18967,16487,1974.3,4206.3,1159,1022.6,40.22,376.9,16459.75,1970.89,4706.04,2.05,1.44,1.1366,138.854,122.167,89.527,16487
2015/8/24,17840,15769,1878.3,4018.6,1153.2,1022.6,40.22,381.2,15871.28,1893.21,4526.25,2,1.36,1.1585,137.475,118.67,85.024,15769
2015/8/26,18750,16244,1937.5,4211.5,1123.5,981.1,38.92,373.5,16285.51,1940.51,4697.54,2.17,1.47,1.1332,135.888,119.917,85.281,16244
2015/8/27,19002,16625,1985.4,4324.6,1124.2,1000,42.66,374.9,16654.77,1987.66,4812.71,2.17,1.48,1.1244,136.103,121.047,86.77,16625
2015/8/28,19177,16643,1989.1,4331,1134.9,1017.8,45.35,374.6,16643.01,1988.87,4828.32,2.19,1.53,1.1187,135.862,121.443,87.022,16643
